LayerID,IRIs,Space,Topic,Style,Discard,State
622,"http://sweetontology.net/phenSolid/FaultLine,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology",Global/North America/United States/Massachusetts,Geology,Line Symbol Method,0,2022.06.29 11:52:56
645,"http://sweetontology.net/propMass/Structure,http://sweetontology.net/phenSolid/FaultLine,http://sweetontology.net/humanKnowledgeDomain/Geology,http://sweetontology.net/stateRealm/Geological",Global/North America/United States/Maine,Geology,Line Symbol Method,0,2022.06.29 11:53:13
658,"http://sweetontology.net/phenSolid/FaultLine,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology",Global/North America/United States/Michigan,Geology,Line Symbol Method,0,2022.06.29 11:53:31
671,"http://sweetontology.net/phenSolid/FaultLine,http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology,http://sweetontology.net/stateRealm/Geological",Global/North America/United States/Minnesota,Geology,Line Symbol Method,0,2022.06.29 11:53:54
684,"http://sweetontology.net/phenSolid/FaultLine,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology",Global/North America/United States/Missouri,Geology,Line Symbol Method,0,2022.06.29 11:54:43
710,"http://sweetontology.net/phenSolid/FaultLine,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology",Global/North America/United States/Montana,Geology,Line Symbol Method,0,2022.06.29 11:55:03
713,"http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/realmGeol/Dike,http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology",Global/North America/United States/Montana,Geology,Line Symbol Method,0,2022.06.29 11:55:55
726,"http://sweetontology.net/phenSolid/FaultLine,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology",Global/North America/United States/North Carolina,Geology,Line Symbol Method,0,2022.06.29 11:56:31
785,"http://sweetontology.net/phenSolid/FaultLine,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology",Global/North America/United States/New Mexico,Geology,Line Symbol Method,0,2022.06.29 11:57:58
788,"http://sweetontology.net/realmGeol/Dike,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology",Global/North America/United States/New Mexico,Geology,Line Symbol Method,0,2022.06.29 11:58:17
801,"http://sweetontology.net/phenSolid/FaultLine,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology",Global/North America/United States/Nevada,Geology,Line Symbol Method,0,2022.06.29 11:58:56
837,"http://sweetontology.net/phenSolid/FaultLine,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology",Global/North America/United States/Oklahoma,Geology,Line Symbol Method,0,2022.06.29 11:59:19
850,"http://sweetontology.net/phenSolid/FaultLine,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology",Global/North America/United States/Oregon,Geology,Line Symbol Method,0,2022.06.29 11:59:35
863,"http://sweetontology.net/phenSolid/FaultLine,http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology,http://sweetontology.net/stateRealm/Geological",Global/North America/United States/Pennsylvania,Geology,Line Symbol Method,0,2022.06.29 12:00:03
864,http://sweetontology.net/humanKnowledgeDomain/Geology,Global/North America/United States/Rhode Island,Geology,"Quality Base Method,Line Symbol Method",0,2022.06.29 12:02:16
866,"http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/humanKnowledgeDomain/Geology,http://sweetontology.net/humanKnowledgeDomain/Lithology",Global/North America/United States/Rhode Island,Geology,Quality Base Method,0,2022.06.29 12:20:34
868,http://sweetontology.net/humanKnowledgeDomain/Geology,Global/North America/United States/Rhode Island,Geology,Line Symbol Method,0,2022.06.29 12:21:22
872,"http://sweetontology.net/humanKnowledgeDomain/Geology,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/humanKnowledgeDomain/Lithology,http://sweetontology.net/propTime/Age",Global/North America/United States/Rhode Island,Geology,Quality Base Method,0,2022.06.29 12:28:24
874,http://sweetontology.net/phenSolid/FaultLine,Global/North America/United States/Rhode Island,Geology,Line Symbol Method,0,2022.06.29 12:28:54
889,"http://sweetontology.net/phenSolid/FaultLine,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology",Global/North America/United States/South Carolina,Geology,Line Symbol Method,0,2022.06.29 12:33:59
902,"http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology,http://sweetontology.net/phenSolid/FaultLine,http://sweetontology.net/stateRealm/Geological",Global/North America/United States/South Dakota,Geology,Line Symbol Method,0,2022.06.29 12:34:17
915,"http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology,http://sweetontology.net/phenSolid/FaultLine,http://sweetontology.net/stateRealm/Geological",Global/North America/United States/Tennessee,Geology,Line Symbol Method,0,2022.06.29 12:35:21
941,"http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/phenSolid/FaultLine",Global/North America/United States/Utah,Geology,Line Symbol Method,0,2022.06.29 12:35:44
954,"http://sweetontology.net/phenSolid/FaultLine,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology",Global/North America/United States/Virginia,Geology,Line Symbol Method,0,2022.06.29 12:36:14
980,"http://sweetontology.net/phenSolid/FaultLine,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology",Global/North America/United States/Washington,Geology,Line Symbol Method,0,2022.06.29 12:36:40
993,"http://sweetontology.net/propMass/Structure,http://sweetontology.net/phenSolid/FaultLine,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/humanKnowledgeDomain/Geology",Global/North America/United States/Wisconsin,Geology,Line Symbol Method,0,2022.06.29 12:36:57
1019,"http://sweetontology.net/phenSolid/FaultLine,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology",Global/North America/United States/Wyoming,Geology,Line Symbol Method,0,2022.06.29 12:38:57
1022,"http://sweetontology.net/realmGeol/Dike,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/propMass/Structure,http://sweetontology.net/humanKnowledgeDomain/Geology",Global/North America/United States/Wyoming,Geology,Line Symbol Method,0,2022.06.29 12:39:22
1029,"http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/humanJurisdiction/Country",Global,Geology,Line Symbol Method,0,2022.06.29 12:40:12
1030,http://sweetontology.net/humanJurisdiction/City,Global,Geology,Point Symbol Method,0,2022.06.29 12:40:35
1033,"http://sweetontology.net/stateRoleGeographic/Remote,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrEquipment/Satellite,http://sweetontology.net/stateSpaceScale/GlobalScale,http://sweetontology.net/phenGeolFault/Sense",Global,Geology,Raw Image,0,2022.06.29 12:49:32
1034,"http://sweetontology.net/stateSpaceScale/GlobalScale,http://sweetontology.net/matrElementalMolecule/Ozone,http://sweetontology.net/realm/Atmosphere,http://sweetontology.net/matrIsotope/Radiation,http://sweetontology.net/procPhysical/Radiation,http://sweetontology.net/stateSpectralBand/Ultraviolet",Global,"Ecosystem,Weather",Point Symbol Method,0,2022.06.29 14:31:50
1039,"http://sweetontology.net/matrElementalMolecule/Ozone,http://sweetontology.net/phenEnvirImpact/Pollution,http://sweetontology.net/realm/Atmosphere",Global,"Ecosystem,Weather",Point Symbol Method,0,2022.06.29 14:31:39
1042,"http://sweetontology.net/stateSpectralBand/Ultraviolet,http://sweetontology.net/matrElementalMolecule/Ozone,http://sweetontology.net/realm/Atmosphere,http://sweetontology.net/phenEnvirImpact/Pollution",Global,"Ecosystem,Weather",Point Symbol Method,0,2022.06.29 14:31:32
1043,"http://sweetontology.net/matrElementalMolecule/Ozone,http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/stateRealm/Atmospheric",Global,"Ecosystem,Weather",Point Symbol Method,0,2022.06.29 14:31:25
1044,"http://sweetontology.net/realm/Atmosphere,http://sweetontology.net/matrElementalMolecule/Ozone,http://sweetontology.net/matrElement/Iodine",Global,"Ecosystem,Weather",Point Symbol Method,0,2022.06.29 14:31:13
1048,"http://sweetontology.net/matrIsotope/Radiation,http://sweetontology.net/stateRealm/Atmospheric",Global,"Ecosystem,Weather",Point Symbol Method,0,2022.06.29 14:31:01
1049,"http://sweetontology.net/matrIsotope/Radiation,http://sweetontology.net/stateSpectralBand/Ultraviolet,http://sweetontology.net/stateRealm/Atmospheric",Global,"Ecosystem,Weather",Point Symbol Method,0,2022.06.29 14:40:27
1050,"http://sweetontology.net/stateSpectralBand/Ultraviolet,http://sweetontology.net/matrIsotope/Radiation,http://sweetontology.net/matrElementalMolecule/Ozone,http://sweetontology.net/stateRealm/Atmospheric",Global,"Ecosystem,Weather",Point Symbol Method,0,2022.06.29 14:41:34
1057,"http://sweetontology.net/matrElementalMolecule/Ozone,http://sweetontology.net/stateSpectralBand/Ultraviolet",Global,"Ecosystem,Weather",Point Symbol Method,0,2022.06.29 14:43:15
1062,"http://sweetontology.net/stateSpectralBand/Ultraviolet,http://sweetontology.net/matrElementalMolecule/Ozone",Global,"Ecosystem,Weather",Point Symbol Method,0,2022.06.29 14:43:38
1072,http://sweetontology.net/phenAtmoWind/Wind,Global,"Ecosystem,Weather",Point Symbol Method,0,2022.06.29 14:46:07
1087,"http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/matrCompound/Water",Global,"Ecosystem,Geology",Quality Base Method,0,2022.06.29 14:47:02
1089,"http://sweetontology.net/matrPlant/Vegetation,http://sweetontology.net/matrCompound/Water",Global,Ecosystem,Others,0,2022.06.29 14:47:56
1095,http://sweetontology.net/phenAtmoWind/Wind,Global,Weather,Point Symbol Method,0,2022.06.29 14:48:23
1097,http://sweetontology.net/phenAtmoWind/Wind,Global,Weather,Point Symbol Method,0,2022.06.29 14:48:36
1099,"http://sweetontology.net/matr/Air,http://sweetontology.net/propTemperature/Temperature",Global,Weather,Choloplethic Method,0,2022.06.29 15:08:49
1101,"http://sweetontology.net/matr/Air,http://sweetontology.net/propTemperature/Temperature",Global,Weather,Choloplethic Method,0,2022.06.29 14:59:30
1103,"http://sweetontology.net/matr/Air,http://sweetontology.net/propTemperature/Temperature",Global,Weather,Choloplethic Method,0,2022.06.29 14:59:42
1162,"http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/matrCompound/Water",Global/North America/United States,"Ecosystem,Geology",Choloplethic Method,0,2022.06.29 15:07:55
1168,http://sweetontology.net/phenAtmoWind/Wind,Global/North America/United States,"Ecosystem,Weather",Choloplethic Method,0,2022.06.29 15:03:13
1170,http://sweetontology.net/phenAtmoWind/Wind,Global/North America/United States,"Ecosystem,Weather",Choloplethic Method,0,2022.06.29 15:03:29
1200,"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/realm/Ocean",Global,"Water,Weather",Choloplethic Method,0,2022.06.29 15:03:54
1208,http://sweetontology.net/matrElementalMolecule/Ozone,Global/North America/United States,Ecosystem,Choloplethic Method,0,2022.06.29 15:04:07
1210,http://sweetontology.net/realm/Atmosphere,Global/North America/United States,"Ecosystem,Health",Choloplethic Method,0,2022.06.29 15:06:32
1246,"http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/propTemperature/Temperature",Global/North America/United States,Geology,Choloplethic Method,0,2022.06.29 15:07:28
1248,"http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/matrWater/Ice",Global/North America/United States,Geology,Choloplethic Method,0,2022.06.29 15:09:53
1249,"http://sweetontology.net/matrPlant/Vegetation,http://sweetontology.net/matrCompound/Water",Global/North America/United States,Ecosystem,Area Method,0,2022.06.29 15:10:26
1253,http://sweetontology.net/phenAtmoWind/Wind,Global/North America/United States,"Climate,Weather",Choloplethic Method,0,2022.06.29 15:11:08
1255,http://sweetontology.net/phenAtmoWind/Wind,Global/North America/United States,"Climate,Weather",Choloplethic Method,0,2022.06.29 15:11:28
1258,http://sweetontology.net/phenAtmoWind/Wind,Global/North America/United States,"Climate,Weather",Point Symbol Method,0,2022.06.29 15:12:31
1260,http://sweetontology.net/phenAtmoWind/Wind,Global/North America/United States,"Climate,Weather",Point Symbol Method,0,2022.06.29 15:13:00
1262,"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/matr/Air",Global/North America/United States,Weather,Choloplethic Method,0,2022.06.29 15:13:21
1263,"http://sweetontology.net/matr/Air,http://sweetontology.net/propTemperature/Temperature",Global/North America/United States,Weather,Choloplethic Method,0,2022.06.29 15:13:28
1264,"http://sweetontology.net/matr/Air,http://sweetontology.net/propTemperature/Temperature",Global/North America/United States,Weather,Choloplethic Method,0,2022.06.29 15:13:36
1265,"http://sweetontology.net/matr/Air,http://sweetontology.net/propTemperature/Temperature",Global/North America/United States,Weather,Choloplethic Method,0,2022.06.29 15:13:42
1266,"http://sweetontology.net/matr/Air,http://sweetontology.net/propTemperature/Temperature",Global/North America/United States,Weather,Choloplethic Method,0,2022.06.29 15:13:46
1393,"http://sweetontology.net/realmBiolBiome/Pasture,http://sweetontology.net/realm/Land",Global,"Agriculture,Biodiversity,Ecosystem,Geology",Choloplethic Method,0,2022.06.29 15:20:55
1395,"http://sweetontology.net/stateBiological/Anthropogenic,http://sweetontology.net/humanCommerce/Urbanization,http://sweetontology.net/realmBiolBiome/Biome,http://sweetontology.net/realmBiolBiome/Ecosystem,http://sweetontology.net/matrAnimal/Human",Global,"Agriculture,Biodiversity,Ecosystem",Quality Base Method,0,2022.06.29 15:31:05
