MRIEMR_r,RuleGO,DTHF
0.19,0.695,0.66
0.2,0.74,0.92
0.2,0.74,0.92
0.285,0.74,0.92
0.2,0.74,0.92
0.49,0.74,0.92
1.0,0.74,0.92
0.23,0.74,0.92
0.285,0.74,0.92
0.2,0.74,0.92
0.23,0.74,0.92
0.36,0.74,0.92
0.23,0.74,0.92
1.0,0.74,0.92
0.2,0.74,0.92
0.2,0.74,0.92
1.0,0.74,0.92
0.2,0.74,0.92
0.2,0.74,0.92
0.2,0.74,0.92
0.23,0.74,0.92
0.42,0.74,0.92
0.42,0.74,0.92
1.0,0.74,0.92
0.285,0.74,0.92
1.0,0.74,0.92
0.22,0.74,0.92
0.2,0.74,0.92
0.22,0.74,0.92
1.0,0.74,0.92
0.2,0.74,0.92
1.0,0.74,0.92
1.0,0.74,0.92
0.22,0.74,0.92
0.2,0.74,0.92
0.2,0.74,0.92
0.42,0.74,0.92
0.2,0.74,0.92
0.395,0.74,0.92
0.2,0.74,0.92
0.2,0.74,0.92
0.285,0.74,0.92
0.23,0.74,0.92
0.42,0.74,0.92
1.0,0.74,0.92
1.0,0.74,0.92
0.2,0.74,0.92
1.0,0.74,0.92
1.0,0.74,0.92
1.0,0.74,0.92
0.41,0.74,0.92
0.345,0.545,0.44
0.4,0.545,0.44
0.75,0.545,0.44
0.68,0.545,0.44
0.27,0.545,0.44
0.72,0.545,0.44
0.27,0.545,0.44
0.68,0.545,0.44
0.455,0.545,0.44
0.68,0.545,0.44
0.365,0.545,0.44
0.345,0.545,0.44
0.68,0.545,0.44
0.66,0.545,0.44
0.345,0.545,0.44
0.205,0.545,0.44
0.41,0.545,0.44
0.58,0.545,0.44
0.4,0.545,0.44
0.68,0.545,0.44
0.48,0.545,0.44
0.345,0.545,0.44
0.375,0.545,0.44
0.39,0.545,0.44
0.44,0.545,0.44
0.72,0.545,0.44
0.335,0.545,0.44
0.425,0.545,0.44
0.27,0.545,0.44
0.66,0.545,0.44
0.72,0.545,0.44
0.72,0.545,0.44
0.72,0.545,0.44
0.345,0.545,0.44
0.445,0.545,0.44
0.72,0.545,0.44
0.345,0.545,0.44
0.405,0.545,0.44
0.315,0.545,0.44
0.44,0.545,0.44
0.47,0.545,0.44
0.345,0.545,0.44
0.575,0.545,0.44
0.68,0.545,0.44
0.435,0.545,0.44
0.68,0.545,0.44
0.33,0.545,0.44
0.68,0.545,0.44
0.425,0.545,0.44
0.41,0.545,0.44
0.515,0.53,0.765
0.515,0.53,0.765
0.77,0.53,0.765
0.77,0.53,0.765
0.77,0.53,0.765
0.77,0.53,0.765
0.45,0.53,0.765
0.755,0.53,0.765
0.385,0.53,0.765
0.395,0.53,0.765
0.385,0.53,0.765
0.515,0.53,0.765
0.755,0.53,0.765
0.54,0.53,0.765
0.345,0.53,0.765
0.54,0.53,0.765
0.515,0.53,0.765
0.54,0.53,0.765
0.77,0.53,0.765
0.705,0.53,0.765
0.54,0.53,0.765
0.77,0.53,0.765
0.385,0.53,0.765
0.275,0.53,0.765
0.21,0.53,0.765
0.515,0.53,0.765
0.755,0.53,0.765
0.77,0.53,0.765
0.775,0.53,0.765
0.46,0.53,0.765
0.395,0.53,0.765
0.77,0.53,0.765
0.77,0.53,0.765
0.77,0.53,0.765
0.755,0.53,0.765
0.21,0.53,0.765
0.32,0.53,0.765
0.77,0.53,0.765
0.515,0.53,0.765
0.77,0.53,0.765
0.54,0.53,0.765
0.345,0.53,0.765
0.32,0.53,0.765
0.77,0.53,0.765
0.32,0.53,0.765
0.77,0.53,0.765
0.515,0.53,0.765
0.45,0.53,0.765
0.36,0.53,0.765
0.77,0.53,0.765
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,0.965
1.0,1.0,0.965
0.295,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
0.365,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
0.26,0.655,0.91
1.0,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
1.0,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.42,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
1.0,0.655,0.91
0.655,0.655,0.91
1.0,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
1.0,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.26,0.655,0.91
0.26,0.655,0.91
0.655,0.655,0.91
1.0,0.655,0.91
0.285,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
1.0,0.655,0.91
0.655,0.655,0.91
1.0,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
0.655,0.655,0.91
1.0,0.45,0.9
1.0,0.45,0.9
0.195,0.45,0.9
0.195,0.45,0.9
1.0,0.45,0.9
1.0,0.45,0.9
1.0,0.45,0.9
0.195,0.45,0.9
1.0,0.45,0.9
0.23,0.45,0.9
1.0,0.45,0.9
1.0,0.45,0.9
0.275,0.45,0.9
0.195,0.45,0.9
1.0,0.45,0.9
0.195,0.45,0.9
0.195,0.45,0.9
0.23,0.45,0.9
1.0,0.45,0.9
0.195,0.45,0.9
1.0,0.45,0.9
0.195,0.45,0.9
1.0,0.45,0.9
0.195,0.45,0.9
1.0,0.45,0.9
1.0,0.45,0.9
0.195,0.45,0.9
0.23,0.45,0.9
0.195,0.45,0.9
0.195,0.45,0.9
1.0,0.45,0.9
0.195,0.45,0.9
0.23,0.45,0.9
0.275,0.45,0.9
1.0,0.45,0.9
1.0,0.45,0.9
1.0,0.45,0.9
1.0,0.45,0.9
1.0,0.45,0.9
0.195,0.45,0.9
0.195,0.45,0.9
0.195,0.45,0.9
0.275,0.45,0.9
1.0,0.45,0.9
1.0,0.45,0.9
0.275,0.45,0.9
0.275,0.45,0.9
0.195,0.45,0.9
1.0,0.45,0.9
0.195,0.45,0.9
0.31,0.785,0.71
0.175,0.785,0.71
0.31,0.785,0.71
0.31,0.785,0.71
0.31,0.785,0.71
0.175,0.785,0.71
0.285,0.785,0.71
0.2,0.785,0.71
0.36,0.785,0.71
0.31,0.785,0.71
0.175,0.785,0.71
1.0,0.785,0.71
0.235,0.785,0.71
0.175,0.785,0.71
0.31,0.785,0.71
0.29,0.785,0.71
0.235,0.785,0.71
0.235,0.785,0.71
1.0,0.785,0.71
0.235,0.785,0.71
0.235,0.785,0.71
0.235,0.785,0.71
0.235,0.785,0.71
0.235,0.785,0.71
0.31,0.785,0.71
0.37,0.785,0.71
0.31,0.785,0.71
0.235,0.785,0.71
0.31,0.785,0.71
0.175,0.785,0.71
0.235,0.785,0.71
0.175,0.785,0.71
0.325,0.785,0.71
0.17,0.785,0.71
1.0,0.785,0.71
0.31,0.785,0.71
0.175,0.785,0.71
0.175,0.785,0.71
0.27,0.785,0.71
1.0,0.785,0.71
1.0,0.785,0.71
0.24,0.785,0.71
0.235,0.785,0.71
0.415,0.785,0.71
0.31,0.785,0.71
0.36,0.785,0.71
0.31,0.785,0.71
0.235,0.785,0.71
0.235,0.785,0.71
0.395,0.785,0.71
0.7,0.375,0.68
0.7,0.375,0.68
0.415,0.375,0.68
0.7,0.375,0.68
0.35,0.375,0.68
0.58,0.375,0.68
0.7,0.375,0.68
0.7,0.375,0.68
0.3,0.375,0.68
0.7,0.375,0.68
0.53,0.375,0.68
0.31,0.375,0.68
0.7,0.375,0.68
0.7,0.375,0.68
0.46,0.375,0.68
0.715,0.375,0.68
0.475,0.375,0.68
0.7,0.375,0.68
0.47,0.375,0.68
0.7,0.375,0.68
0.395,0.375,0.68
0.7,0.375,0.68
0.7,0.375,0.68
0.7,0.375,0.68
0.7,0.375,0.68
0.44,0.375,0.68
0.715,0.375,0.68
0.46,0.375,0.68
0.51,0.375,0.68
0.7,0.375,0.68
0.48,0.375,0.68
0.55,0.375,0.68
0.375,0.375,0.68
0.48,0.375,0.68
0.7,0.375,0.68
0.7,0.375,0.68
0.375,0.375,0.68
0.49,0.375,0.68
0.505,0.375,0.68
0.3,0.375,0.68
0.48,0.375,0.68
0.7,0.375,0.68
0.505,0.375,0.68
0.55,0.375,0.68
0.7,0.375,0.68
0.7,0.375,0.68
0.7,0.375,0.68
0.7,0.375,0.68
0.7,0.375,0.68
0.44,0.375,0.68
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.975
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
0.18,0.285,0.775
1.0,0.285,0.775
0.285,0.285,0.775
1.0,0.285,0.775
0.285,0.285,0.775
1.0,0.285,0.775
1.0,0.285,0.775
0.23,0.285,0.775
1.0,0.285,0.775
1.0,0.285,0.775
1.0,0.285,0.775
1.0,0.285,0.775
1.0,0.285,0.775
0.285,0.285,0.775
0.18,0.285,0.775
1.0,0.285,0.775
1.0,0.285,0.775
1.0,0.285,0.775
0.285,0.285,0.775
1.0,0.285,0.775
0.285,0.285,0.775
1.0,0.285,0.775
0.285,0.285,0.775
1.0,0.285,0.775
1.0,0.285,0.775
1.0,0.285,0.775
0.285,0.285,0.775
1.0,0.285,0.775
0.285,0.285,0.775
1.0,0.285,0.775
1.0,0.285,0.775
1.0,0.285,0.775
1.0,0.285,0.775
1.0,0.285,0.775
0.18,0.285,0.775
0.18,0.285,0.775
0.18,0.285,0.775
0.18,0.285,0.775
1.0,0.285,0.775
0.285,0.285,0.775
1.0,0.285,0.775
0.18,0.285,0.775
0.285,0.285,0.775
1.0,0.285,0.775
1.0,0.285,0.775
0.18,0.285,0.775
1.0,0.285,0.775
1.0,0.285,0.775
0.18,0.285,0.775
1.0,0.285,0.775
0.215,0.89,0.865
1.0,0.89,0.865
0.33,0.89,0.865
1.0,0.89,0.865
0.33,0.89,0.865
0.185,0.89,0.865
1.0,0.89,0.865
0.215,0.89,0.865
0.33,0.89,0.865
1.0,0.89,0.865
1.0,0.89,0.865
0.205,0.89,0.865
0.215,0.89,0.865
1.0,0.89,0.865
1.0,0.89,0.865
1.0,0.89,0.865
0.215,0.89,0.865
0.215,0.89,0.865
0.215,0.89,0.865
0.185,0.89,0.865
1.0,0.89,0.865
1.0,0.89,0.865
1.0,0.89,0.865
0.33,0.89,0.865
0.215,0.89,0.865
1.0,0.89,0.865
0.215,0.89,0.865
1.0,0.89,0.865
0.215,0.89,0.865
0.215,0.89,0.865
0.215,0.89,0.865
0.215,0.89,0.865
1.0,0.89,0.865
1.0,0.89,0.865
0.205,0.89,0.865
1.0,0.89,0.865
1.0,0.89,0.865
1.0,0.89,0.865
1.0,0.89,0.865
0.215,0.89,0.865
1.0,0.89,0.865
0.215,0.89,0.865
0.355,0.89,0.865
1.0,0.89,0.865
1.0,0.89,0.865
1.0,0.89,0.865
1.0,0.89,0.865
0.205,0.89,0.865
0.415,0.89,0.865
0.215,0.89,0.865
0.36,0.535,0.4
0.555,0.535,0.4
0.155,0.535,0.4
0.155,0.535,0.4
0.155,0.535,0.4
0.155,0.535,0.4
0.155,0.535,0.4
0.62,0.535,0.4
0.36,0.535,0.4
0.315,0.535,0.4
0.36,0.535,0.4
0.36,0.535,0.4
0.595,0.535,0.4
0.555,0.535,0.4
0.155,0.535,0.4
0.37,0.535,0.4
0.455,0.535,0.4
0.315,0.535,0.4
0.36,0.535,0.4
0.625,0.535,0.4
0.36,0.535,0.4
0.31,0.535,0.4
0.455,0.535,0.4
0.645,0.535,0.4
0.36,0.535,0.4
0.155,0.535,0.4
0.365,0.535,0.4
0.625,0.535,0.4
0.315,0.535,0.4
0.36,0.535,0.4
0.64,0.535,0.4
0.2,0.535,0.4
0.455,0.535,0.4
0.405,0.535,0.4
0.36,0.535,0.4
0.375,0.535,0.4
0.495,0.535,0.4
0.575,0.535,0.4
0.235,0.535,0.4
0.625,0.535,0.4
0.51,0.535,0.4
0.555,0.535,0.4
0.555,0.535,0.4
0.155,0.535,0.4
0.625,0.535,0.4
0.36,0.535,0.4
0.305,0.535,0.4
0.155,0.535,0.4
0.36,0.535,0.4
1.0,0.535,0.4
0.36,0.64,0.725
0.36,0.64,0.725
0.475,0.64,0.725
0.37,0.64,0.725
0.37,0.64,0.725
1.0,0.64,0.725
0.375,0.64,0.725
0.355,0.64,0.725
0.37,0.64,0.725
0.205,0.64,0.725
0.475,0.64,0.725
0.285,0.64,0.725
0.475,0.64,0.725
1.0,0.64,0.725
0.205,0.64,0.725
0.385,0.64,0.725
0.36,0.64,0.725
0.475,0.64,0.725
0.37,0.64,0.725
0.18,0.64,0.725
0.475,0.64,0.725
0.375,0.64,0.725
0.37,0.64,0.725
0.23,0.64,0.725
0.205,0.64,0.725
0.205,0.64,0.725
0.18,0.64,0.725
0.475,0.64,0.725
0.375,0.64,0.725
0.375,0.64,0.725
0.23,0.64,0.725
0.205,0.64,0.725
0.37,0.64,0.725
0.475,0.64,0.725
0.375,0.64,0.725
0.37,0.64,0.725
0.475,0.64,0.725
0.41,0.64,0.725
0.285,0.64,0.725
0.37,0.64,0.725
0.205,0.64,0.725
0.37,0.64,0.725
0.505,0.64,0.725
0.355,0.64,0.725
0.405,0.64,0.725
0.36,0.64,0.725
0.285,0.64,0.725
0.23,0.64,0.725
1.0,0.64,0.725
0.37,0.64,0.725
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.845
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.77
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
0.445,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
0.445,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,1.0,0.965
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
0.475,0.475,0.93
1.0,0.475,0.93
0.185,0.475,0.93
1.0,0.475,0.93
0.475,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
0.21,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
0.185,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
0.21,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
0.475,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
0.475,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
1.0,0.475,0.93
0.475,0.475,0.93
0.37,0.995,0.685
0.37,0.995,0.685
0.37,0.995,0.685
0.435,0.995,0.685
0.235,0.995,0.685
0.185,0.995,0.685
1.0,0.995,0.685
0.335,0.995,0.685
0.18,0.995,0.685
0.35,0.995,0.685
0.35,0.995,0.685
0.52,0.995,0.685
0.465,0.995,0.685
0.36,0.995,0.685
0.38,0.995,0.685
0.415,0.995,0.685
0.235,0.995,0.685
0.37,0.995,0.685
0.335,0.995,0.685
0.48,0.995,0.685
0.485,0.995,0.685
0.335,0.995,0.685
0.35,0.995,0.685
0.185,0.995,0.685
0.465,0.995,0.685
0.52,0.995,0.685
0.455,0.995,0.685
0.335,0.995,0.685
0.365,0.995,0.685
0.335,0.995,0.685
0.37,0.995,0.685
0.485,0.995,0.685
0.37,0.995,0.685
0.35,0.995,0.685
0.275,0.995,0.685
0.38,0.995,0.685
0.52,0.995,0.685
0.465,0.995,0.685
0.335,0.995,0.685
0.35,0.995,0.685
0.465,0.995,0.685
0.235,0.995,0.685
0.235,0.995,0.685
0.455,0.995,0.685
0.38,0.995,0.685
0.335,0.995,0.685
0.52,0.995,0.685
0.335,0.995,0.685
0.37,0.995,0.685
0.37,0.995,0.685
0.505,1.0,0.76
0.36,1.0,0.76
0.4,1.0,0.76
0.28,1.0,0.76
0.23,1.0,0.76
0.39,1.0,0.76
1.0,1.0,0.76
0.465,1.0,0.76
0.235,1.0,0.76
0.4,1.0,0.76
0.445,1.0,0.76
0.36,1.0,0.76
0.225,1.0,0.76
0.165,1.0,0.76
0.4,1.0,0.76
0.28,1.0,0.76
0.28,1.0,0.76
0.39,1.0,0.76
0.445,1.0,0.76
0.19,1.0,0.76
0.435,1.0,0.76
0.445,1.0,0.76
0.28,1.0,0.76
0.235,1.0,0.76
0.375,1.0,0.76
0.235,1.0,0.76
0.28,1.0,0.76
0.435,1.0,0.76
0.54,1.0,0.76
0.445,1.0,0.76
0.445,1.0,0.76
0.28,1.0,0.76
0.235,1.0,0.76
0.235,1.0,0.76
0.28,1.0,0.76
0.385,1.0,0.76
0.28,1.0,0.76
0.395,1.0,0.76
0.375,1.0,0.76
0.4,1.0,0.76
0.465,1.0,0.76
0.445,1.0,0.76
0.41,1.0,0.76
0.24,1.0,0.76
0.345,1.0,0.76
0.525,1.0,0.76
0.375,1.0,0.76
0.36,1.0,0.76
0.4,1.0,0.76
0.445,1.0,0.76
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
